1,807999.684,9157336.043
2,807999.908,9157346.317
3,808014.318,9157352.643
4,808014.175,9157375.256
5,808037.303,9157374.704
6,808014.824,9157340.563
7,808003.987,9157332.024
8,807995.231,9157354.822
9,807987.227,9157375.898
10,807969.545,9157376.319
11,807972.519,9157364.741
12,807973.441,9157357.055
13,807973.01,9157339.958
14,807971.543,9157331.992
15,807980.879,9157331.761
16,807982.098,9157331.239
17,807984.546,9157350.571
18,807992.788,9157326.657
19,807976.655,9157304.697
20,807973.057,9157308.894
21,807968.382,9157314.821
