,,Block Model
Blast,Grade Block,Name,Grade block name,material,lito,alte,orezonet,au,ag,as,volume,tonnes,onzas,aucn,ptaucn,s
S212828108,A,,A,M7,Q,AR,OXI,0.253,1.449,727.053,12813,22039,179,0.251,99.143,0.129
S212828108,B,,B,M3,STSD,SI2,OXI,0.353,3.125,891.491,21133,48670,552,0.371,105.296,0.713
S212828108,C,,C,D4,STSD,AR,OXI,0.044,1.902,236.240,34235,78844,112,0.022,48.621,0.339
