nombre,x,y,z
DME-2670,809302.191,9156087.006,2670
DME-2670,809297.992,9156092.934,2670
DME-2670,809293.675,9156097.33,2670
DME-2670,809279.181,9156120.903,2670
DME-2670,809277.102,9156126.147,2670
DME-2670,809265.123,9156177.211,2670
DME-2670,809261.225,9156216.207,2670
DME-2670,809261.304,9156238.578,2670
DME-2670,809260.251,9156253.759,2670
DME-2670,809261.03,9156286.818,2670
DME-2670,809264.271,9156331.558,2670
DME-2670,809266.972,9156342.832,2670
DME-2670,809267.231,9156356.58,2670
DME-2670,809267.085,9156371.547,2670
DME-2670,809267.485,9156378.699,2670
DME-2670,809268.55,9156388.92,2670
DME-2670,809270.542,9156404.143,2670
DME-2670,809273.541,9156419.818,2670
DME-2670,809276.455,9156432.541,2670
DME-2670,809278.152,9156438.971,2670
DME-2670,809291.596,9156435.065,2670
DME-2670,809298.28,9156449.237,2670
DME-2670,809318.866,9156498.852,2670
DME-2670,809365.62,9156565.652,2670
DME-2670,809366.573,9156568.244,2670
DME-2670,809363.645,9156570.044,2670
DME-2670,809358.968,9156573.222,2670
DME-2670,809357.548,9156574.382,2670
DME-2670,809353.875,9156576.367,2670
DME-2670,809353.362,9156578.761,2670
DME-2670,809349.719,9156580.828,2670
DME-2670,809346.947,9156586.068,2670
DME-2670,809343.066,9156590.532,2670
DME-2670,809337.149,9156589.849,2670
DME-2670,809333.204,9156591.445,2670
DME-2670,809328.229,9156595.47,2670
DME-2670,809326.501,9156598.298,2670
DME-2670,809323.667,9156598.953,2670
DME-2670,809320.01,9156603.118,2670
DME-2670,809312.458,9156604.07,2670
DME-2670,809308.379,9156603.828,2670
DME-2670,809305.049,9156601.592,2670
DME-2670,809298.843,9156597.584,2670
DME-2670,809293.528,9156595.144,2670
DME-2670,809291.21,9156594.677,2670
DME-2670,809288.529,9156595.68,2670
DME-2670,809287.209,9156596.335,2670
DME-2670,809286.123,9156596.205,2670
DME-2670,809284.907,9156591.177,2670
DME-2670,809284.776,9156586.451,2670
DME-2670,809284.933,9156580.055,2670
DME-2670,809287.848,9156557.387,2670
DME-2670,809290.254,9156549.57,2670
DME-2670,809295.705,9156531.442,2670
DME-2670,809298.586,9156523.245,2670
DME-2670,809299.775,9156516.865,2670
DME-2670,809300.364,9156512.566,2670
DME-2670,809299.457,9156505.772,2670
DME-2670,809297.628,9156500.258,2670
DME-2670,809293.76,9156493.896,2670
DME-2670,809293.196,9156492.649,2670
DME-2670,809287.572,9156486.689,2670
DME-2670,809282.337,9156481.818,2670
DME-2670,809276.93,9156477.437,2670
DME-2670,809273.831,9156474.888,2670
DME-2670,809269.748,9156470.849,2670
DME-2670,809265.003,9156464.881,2670
DME-2670,809261.99,9156458.795,2670
DME-2670,809259.529,9156451.794,2670
DME-2670,809256.34,9156445.982,2670
DME-2670,809252.577,9156441.099,2670
DME-2670,809252.026,9156440.19,2670
DME-2670,809251.57,9156433.57,2670
DME-2670,809250.901,9156429.922,2670
DME-2670,809247.561,9156421.154,2670
DME-2670,809243.006,9156414.867,2670
DME-2670,809241.519,9156411.94,2670
DME-2670,809239.63,9156409.019,2670
DME-2670,809236.684,9156403.292,2670
DME-2670,809237.272,9156396.619,2670
DME-2670,809236.35,9156381.501,2670
DME-2670,809235.292,9156375.292,2670
DME-2670,809235.064,9156369.466,2670
DME-2670,809234.533,9156363.422,2670
DME-2670,809234.794,9156357.183,2670
DME-2670,809240.485,9156349.448,2670
DME-2670,809239.973,9156346.665,2670
DME-2670,809249.339,9156345.11,2670
DME-2670,809252.777,9156344.388,2670
