,,Block Model
Blast,Grade Block,Name,Grade block name,material,lito,alte,orezonet,au,ag,as,volume,tonnes,onzas,aucn,ptaucn,s
S212812179,A,,A,D1,SD,SI2,OXI,0.022,0.441,-999.000,4766,11649,8,0.000,0.000,-999.000
S212812179,B,,B,M1,SD,SI2,OXI,0.050,1.162,91.054,19150,46803,76,0.351,700.186,-999.000
S212812179,C,,C,D1,SD,SI2,OXI,0.027,2.057,-999.000,13632,33316,29,0.000,0.000,-999.000
S212812179,D,,D,M1,SD,SI2,OXI,0.037,1.438,-999.000,3550,8677,10,0.000,0.000,-999.000
S212812179,E,,E,M1,SD,SI2,OXI,0.053,2.552,-999.000,11050,27006,46,0.000,0.000,-999.000
S212812179,F,,F,D1,SD,SI2,OXI,0.031,0.625,-999.000,2932,7166,7,0.000,0.000,-999.000
S212812179,G,,G,D1,SD,SI2,OXI,0.026,0.526,-999.000,1126,2753,2,0.000,0.000,-999.000
S212812179,H,,H,M1,SD,SI2,OXI,0.055,0.633,-999.000,11626,28414,50,0.000,0.000,-999.000
