,,Block Model
Blast,Grade Block,Name,Grade block name,material,lito,alte,orezonet,au,ag,as,volume,tonnes,onzas,aucn,ptaucn,s
S212852126,A,,A,M7,FPD,AR,OXI,0.920,1.929,1064.709,7051,14384,426,0.567,61.594,0.162
S212852126,B,,B,M5,STSD,AR,OXI,0.278,1.102,867.375,27211,62668,560,0.262,94.226,0.116
S212852126,C,,C,D4,FPD,AR,OXI,0.118,0.618,624.698,2938,5993,23,0.100,85.105,0.594
S212852126,D,,D,M5,STSD,AR,OXI,0.785,0.995,968.938,2507,5775,146,0.572,72.871,0.162
S212852126,E,,E,D4,FPD,AR,OXI,0.123,0.782,981.998,8531,17402,69,0.131,107.204,0.369
S212852126,F,,F,M1,SD,SI2,OXI,0.911,5.990,904.559,12800,31284,916,0.746,81.944,0.188
S212852126,G,,G,D4,Q,AR,OXI,0.138,1.243,374.756,10491,18044,80,0.104,75.383,0.107
S212852126,H,,H,M7,Q,AR,OXI,0.304,1.414,618.447,8712,14985,147,0.222,72.865,0.110
