,,Block Model
Blast,Grade Block,Name,Grade block name,material,lito,alte,orezonet,au,ag,as,volume,tonnes,onzas,aucn,ptaucn,s
S212772227,A,,A,M1,SD,SI2,OXI,0.319,4.175,1603.681,4095,10007,103,0.379,118.776,0.382
S212772227,B,,B,D5,STSD,SI1,SUL,0.185,4.539,1657.778,7968,18350,109,0.412,223.505,0.595
S212772227,C,,C,M3,STSD,SI2,OXI,0.760,11.265,1048.759,16183,37270,911,0.531,69.863,0.389
