nombre,x,y,z
ruta01,808249.1763,9157265.5,2831.829
ruta01,808240.279,9157315.596,2827.5631
ruta01,808238.4542,9157361.926,2822.7492
ruta01,808234.4075,9157405.46,2817.3599
ruta01,808210.6697,9157457.666,2813.5861
ruta01,808197.5309,9157494.146,2809.4984
ruta01,808181.4465,9157545.705,2804.2542
ruta01,808165.7529,9157589.481,2803.633
ruta01,808152.6868,9157591.67,2803.0942
ruta01,808146.2509,9157581.092,2800.6321
ruta01,808155.1303,9157554.72,2797.5395
ruta01,808162.9079,9157518.593,2794.1231
ruta01,808164.5092,9157480.18,2788.7378
ruta01,808163.3861,9157423.334,2783.2297
ruta01,808158.1248,9157370.515,2780.6308
ruta01,808151.4958,9157337.243,2776.8518
ruta01,808147.1275,9157303.462,2774.1451
ruta01,808140.692,9157275.446,2805.3652
ruta02,808830.7017,9156585.922,2809.327
ruta02,808821.1098,9156623.425,2811.9544
ruta02,808818.5284,9156659.547,2814.0602
ruta02,808828.8456,9156710.45,2816.0251
ruta02,808830.1362,9156754.571,2818.607
ruta02,808828.8435,9156810.951,2821.7829
ruta02,808834.2643,9156873.134,2823.9988
ruta02,808838.9082,9156906.291,2826.5768
ruta02,808845.3616,9156937.769,2828.1397
ruta02,808854.3962,9156951.96,2831.042
ruta02,808910.7556,9156960.793,2830.3121
ruta02,808947.1524,9156968.017,2826.3739
ruta02,808987.771,9156973.304,2729.3473
ruta03,809059.2447,9156326.946,2731.2387
ruta03,809028.906,9156296.027,2739.8195
ruta03,808996.1877,9156224.079,2745.1914
ruta03,808996.0141,9156173.643,2748.6743
ruta03,808996.2473,9156140.556,2750.7051
ruta03,808986.8987,9156124.556,2752.5724
ruta03,808965.4522,9156135.741,2756.3548
ruta03,808945.8707,9156173.488,2764.4363
ruta03,808921.7758,9156247.803,2775.1224
ruta03,808896.0486,9156336.504,2786.5343
ruta03,808864.6606,9156430.641,2793.1176
ruta03,808844.8991,9156488.036,2799.2804
ruta03,808830.7017,9156541.199,2805.3652
ruta03,808830.7017,9156585.922,2810.491
ruta03,808791.8592,9156624.562,2818.224
ruta03,808737.0382,9156669.003,2821.9587
ruta03,808713.188,9156689.571,2826.5346
ruta03,808678.1907,9156707.884,2830.1913
ruta03,808637.3214,9156711.405,2834.4992
ruta03,808599.4251,9156712.836,2840.5836
ruta03,808548.221,9156707.905,2843.5452
ruta03,808519.805,9156707.012,2846.653
ruta03,808483.9986,9156699.024,2850.3057
ruta03,808442.4257,9156683.013,2852.0326
ruta03,808413.4392,9156651.752,2852.7763
ruta03,808397.4136,9156618.953,2854.2977
ruta03,808377.0346,9156596.102,2857.3337
ruta03,808359.5835,9156581.048,2861.5891
ruta03,808342.3714,9156563.127,2865.9949
ruta03,808328.028,9156545.206,2867.9613
ruta03,808295.7554,9156538.515,2843.5452
ruta04,808519.805,9156707.012,2844.0634
ruta04,808504.9565,9156726.738,2844.2668
ruta04,808484.8252,9156730.81,2844.3712
ruta04,808451.7522,9156717.875,2840.8855
ruta04,808418.5949,9156698.222,2837.525
ruta04,808394.8089,9156680.69,2834.3145
ruta04,808370.0618,9156658.836,2831.7465
ruta04,808347.1448,9156641.02,2829.7533
ruta04,808319.034,9156629.012,2828.2898
ruta04,808274.3451,9156619.886,2828.0454
