,,Block Model
Blast,Grade Block,Name,Grade block name,material,lito,alte,orezonet,au,ag,as,volume,tonnes,onzas,aucn,ptaucn,s
S212780218,A,,A,D4,STSD,AR,OXI,0.064,1.536,434.078,7524,17327,35,0.026,41.725,0.311
S212780218,B,,B,M1,SD,SI2,OXI,0.232,1.937,864.546,24329,59460,444,0.336,144.637,0.049
S212780218,C,,C,D4,ST,AR,OXI,0.073,0.813,2007.131,12661,28348,67,0.391,532.200,0.168
S212780218,D,,D,M1,SD,SI2,OXI,0.273,4.457,1655.010,6400,15642,137,0.512,187.268,0.169
S212780218,E,,E,M3,STSD,SI2,OXI,0.176,1.951,790.498,21266,48975,277,0.163,92.674,0.376
S212780218,F,,F,M2,SDST,SI2,OXI,0.103,0.923,804.506,2993,7123,23,0.077,75.392,0.089
