,,Block Model
Blast,Grade Block,Name,Grade block name,material,lito,alte,orezonet,au,ag,as,volume,tonnes,onzas,aucn,ptaucn,s
S212868223,A,,A,M10,ST,SI1,OXI,0.419,7.444,566.856,33159,74242,1000,0.217,51.744,0.399
S212868223,B,,B,M7,ST,AR,OXI,0.677,2.860,151.401,11170,25009,544,0.226,33.325,0.079
