,,Block Model
Blast,Grade Block,Name,Grade block name,material,lito,alte,orezonet,au,ag,as,volume,tonnes,onzas,aucn,ptaucn,s
S212804189,A,,A,D2,Q,AR,OXI,0.018,0.408,-999.000,7689,13225,8,0.000,0.000,-999.000
S212804189,B,,B,M1,SD,SI2,OXI,0.041,0.754,-999.000,27166,66393,87,0.000,0.000,-999.000
