,,Block Model
Blast,Grade Block,Name,Grade block name,material,lito,alte,orezonet,au,ag,as,volume,tonnes,onzas,aucn,ptaucn,s
S212852112,A,,A,M5,STSD,AR,OXI,0.886,2.155,778.587,16985,39116,1114,1.027,115.967,0.231
S212852112,B,,B,M7,Q,AR,OXI,0.378,2.524,244.838,4551,7828,95,0.307,81.122,0.115
S212852112,C,,C,D4,Q,AR,OXI,0.117,1.222,314.725,19033,32736,123,0.096,82.246,0.133
S212852112,D,,D,M1,SD,SI2,OXI,1.117,11.577,908.074,4027,9842,354,0.925,82.813,0.664
