nombre,x,y,z
STOCK-5-2830,808812.906,9156927.529,2830
STOCK-5-2830,808812.232,9156924.732,2830
STOCK-5-2830,808811.742,9156922.065,2830
STOCK-5-2830,808811.073,9156918.235,2830
STOCK-5-2830,808810.483,9156914.722,2830
STOCK-5-2830,808809.953,9156911.419,2830
STOCK-5-2830,808809.813,9156910.507,2830
STOCK-5-2830,808809.81,9156910.489,2830
STOCK-5-2830,808809.807,9156910.474,2830
STOCK-5-2830,808809.805,9156910.458,2830
STOCK-5-2830,808809.8,9156910.428,2830
STOCK-5-2830,808809.449,9156908.146,2830
STOCK-5-2830,808808.976,9156904.963,2830
STOCK-5-2830,808808.5,9156901.687,2830
STOCK-5-2830,808807.46,9156894.446,2830
STOCK-5-2830,808806.852,9156890.269,2830
STOCK-5-2830,808806.156,9156885.58,2830
STOCK-5-2830,808805.349,9156880.236,2830
STOCK-5-2830,808804.854,9156876.733,2830
STOCK-5-2830,808804.841,9156876.626,2830
STOCK-5-2830,808803.573,9156867.668,2830
STOCK-5-2830,808801.621,9156854.403,2830
STOCK-5-2830,808799.423,9156840.382,2830
STOCK-5-2830,808799.412,9156840.327,2830
STOCK-5-2830,808796.901,9156825.548,2830
STOCK-5-2830,808795.98,9156819.626,2830
STOCK-5-2830,808795.976,9156819.604,2830
STOCK-5-2830,808795.972,9156819.588,2830
STOCK-5-2830,808795.968,9156819.565,2830
STOCK-5-2830,808795.593,9156817.154,2830
STOCK-5-2830,808794.702,9156809.182,2830
STOCK-5-2830,808794.143,9156801.558,2830
STOCK-5-2830,808793.824,9156794.156,2830
STOCK-5-2830,808793.827,9156794.09,2830
STOCK-5-2830,808793.653,9156786.783,2830
STOCK-5-2830,808793.535,9156779.436,2830
STOCK-5-2830,808793.384,9156771.911,2830
STOCK-5-2830,808793.308,9156769.757,2830
STOCK-5-2830,808793.302,9156769.698,2830
STOCK-5-2830,808793.102,9156763.999,2830
STOCK-5-2830,808792.62,9156755.67,2830
STOCK-5-2830,808791.846,9156746.76,2830
STOCK-5-2830,808791.843,9156746.723,2830
STOCK-5-2830,808790.76,9156738.809,2830
STOCK-5-2830,808789.251,9156731.865,2830
STOCK-5-2830,808789.247,9156731.847,2830
STOCK-5-2830,808787.358,9156725.828,2830
STOCK-5-2830,808786.86,9156724.679,2830
STOCK-5-2830,808786.853,9156724.663,2830
STOCK-5-2830,808785.152,9156720.746,2830
STOCK-5-2830,808782.719,9156716.642,2830
STOCK-5-2830,808782.711,9156716.628,2830
STOCK-5-2830,808780.129,9156713.464,2830
STOCK-5-2830,808777.475,9156711.181,2830
STOCK-5-2830,808774.899,9156709.753,2830
STOCK-5-2830,808772.696,9156709.216,2830
STOCK-5-2830,808772.679,9156709.213,2830
STOCK-5-2830,808772.315,9156709.124,2830
STOCK-5-2830,808769.509,9156708.551,2830
STOCK-5-2830,808769,9156708.478,2830
STOCK-5-2830,808767.075,9156708.199,2830
STOCK-5-2830,808764.938,9156708.062,2830
STOCK-5-2830,808764.628,9156708.072,2830
STOCK-5-2830,808764.609,9156708.071,2830
STOCK-5-2830,808762.947,9156708.125,2830
STOCK-5-2830,808760.988,9156708.394,2830
STOCK-5-2830,808758.891,9156708.901,2830
STOCK-5-2830,808756.529,9156709.691,2830
STOCK-5-2830,808754.436,9156710.551,2830
STOCK-5-2830,808754.421,9156710.557,2830
STOCK-5-2830,808754.399,9156710.567,2830
STOCK-5-2830,808753.774,9156710.824,2830
STOCK-5-2830,808750.627,9156712.297,2830
STOCK-5-2830,808746.781,9156714.251,2830
STOCK-5-2830,808736.637,9156718.619,2830
STOCK-5-2830,808736.623,9156718.625,2830
STOCK-5-2830,808736.607,9156718.632,2830
STOCK-5-2830,808736.587,9156718.64,2830
STOCK-5-2830,808734.673,9156719.452,2830
STOCK-5-2830,808732.828,9156720.202,2830
STOCK-5-2830,808731.008,9156720.9,2830
STOCK-5-2830,808729.168,9156721.556,2830
STOCK-5-2830,808727.262,9156722.182,2830
STOCK-5-2830,808725.245,9156722.786,2830
STOCK-5-2830,808723.073,9156723.379,2830
STOCK-5-2830,808720.702,9156723.97,2830
STOCK-5-2830,808718.084,9156724.571,2830
STOCK-5-2830,808715.176,9156725.19,2830
STOCK-5-2830,808715.161,9156725.195,2830
STOCK-5-2830,808715.141,9156725.201,2830
STOCK-5-2830,808711.895,9156725.85,2830
STOCK-5-2830,808700.137,9156727.828,2830
STOCK-5-2830,808700.096,9156727.837,2830
STOCK-5-2830,808693.295,9156728.981,2830
STOCK-5-2830,808689.013,9156729.7,2830
STOCK-5-2830,808687.148,9156729.997,2830
STOCK-5-2830,808685.146,9156730.264,2830
STOCK-5-2830,808683.031,9156730.496,2830
STOCK-5-2830,808680.835,9156730.69,2830
STOCK-5-2830,808678.586,9156730.838,2830
STOCK-5-2830,808676.316,9156730.936,2830
STOCK-5-2830,808674.054,9156730.979,2830
STOCK-5-2830,808671.833,9156730.961,2830
STOCK-5-2830,808669.689,9156730.878,2830
STOCK-5-2830,808667.636,9156730.723,2830
STOCK-5-2830,808667.619,9156730.721,2830
STOCK-5-2830,808667.22,9156730.673,2830
STOCK-5-2830,808665.607,9156730.478,2830
STOCK-5-2830,808662.436,9156741.815,2830
STOCK-5-2830,808661.814,9156743.963,2830
STOCK-5-2830,808658.152,9156743.289,2830
STOCK-5-2830,808657.523,9156743.163,2830
STOCK-5-2830,808650.669,9156741.378,2830
STOCK-5-2830,808649.866,9156741.08,2830
STOCK-5-2830,808649.777,9156741.052,2830
STOCK-5-2830,808642.122,9156738.219,2830
STOCK-5-2830,808642.013,9156738.176,2830
STOCK-5-2830,808639.992,9156737.385,2830
STOCK-5-2830,808640.254,9156737.89,2830
STOCK-5-2830,808640.342,9156738.059,2830
STOCK-5-2830,808640.584,9156738.527,2830
STOCK-5-2830,808640.671,9156738.694,2830
STOCK-5-2830,808640.698,9156738.746,2830
