,,Block Model
Blast,Grade Block,Name,Grade block name,material,lito,alte,orezonet,au,ag,as,volume,tonnes,onzas,aucn,ptaucn,s
S212860231,A,,A,M7,ST,AR,OXI,0.439,4.399,706.891,9887,22137,313,0.249,56.605,0.112
S212860231,B,,B,M10,ST,SI1,OXI,0.823,4.925,624.695,6223,13934,369,0.653,79.323,0.871
S212860231,C,,C,M7,ST,AR,OXI,0.395,7.475,-999.000,14718,32953,419,0.237,60.065,0.386
S212860231,D,,D,D2,ST,AR,OXI,0.170,5.178,-999.000,2910,6516,36,0.000,0.000,-999.000
S212860231,E,,E,M10,ST,SI1,OXI,0.592,12.054,-999.000,1547,3463,66,0.000,0.000,-999.000
