,,Block Model
Blast,Grade Block,Name,Grade block name,material,lito,alte,orezonet,au,ag,as,volume,tonnes,onzas,aucn,ptaucn,s
S212852103,A,,A,M7,Q,AR,OXI,0.244,2.772,629.473,23761,40868,321,0.230,94.097,0.134
S212852103,B,,B,D4,Q,AR,OXI,0.130,2.074,513.225,43341,74547,311,0.111,85.255,0.139
S212852103,C,,C,M6,Q,AR,OXI,0.230,1.356,556.761,6168,10610,78,0.206,89.673,0.126
