,,Block Model
Blast,Grade Block,Name,Grade block name,material,lito,alte,orezonet,au,ag,as,volume,tonnes,onzas,aucn,ptaucn,s
S212772239,A,,A,D2,ST,AR,OXI,0.020,0.372,-999.000,15791,35356,23,0.000,0.000,-999.000
S212772239,B,,B,M1,SD,SI2,OXI,0.247,1.243,-999.000,9513,23250,184,0.000,0.000,-999.000
S212772239,C,,C,D2,ST,AR,OXI,0.058,0.623,1271.827,7180,16076,30,0.905,1572.661,0.095
S212772239,D,,D,M1,SD,SI2,OXI,0.677,5.078,1096.783,10627,25972,565,0.788,116.453,0.045
S212772239,E,,E,M1,SD,SI2,OXI,0.100,0.560,-999.000,6923,16921,55,0.019,19.109,-999.000
