,,Block Model
Blast,Grade Block,Name,Grade block name,material,lito,alte,orezonet,au,ag,as,volume,tonnes,onzas,aucn,ptaucn,s
S212844250,A,,A,M9,STSD,SI1,OXI,0.449,8.662,-999.000,8267,19038,275,0.799,177.912,0.124
S212844250,B,,B,M1,SD,SI2,OXI,0.711,28.045,1526.487,7074,17288,395,0.905,127.250,0.139
S212844250,C,,C,M5,STSD,AR,OXI,0.379,8.169,688.756,7217,16620,203,0.458,120.786,0.086
