1,807690.381,9157265.794
2,807676.177,9157279.234
3,807685.463,9157288.569
4,807692.754,9157295.898
5,807676.852,9157332.583
6,807682.593,9157344.295
7,807727.728,9157318.25
8,807648.254,9157364.112
9,807590.003,9157363.421
10,807594.966,9157380.598
11,807580.338,9157403.81
12,807586.93,9157410.953
13,807598.237,9157423.203
14,807629.973,9157386.593
15,807642.409,9157402.563
16,807615.092,9157441.465
17,807621.85,9157448.787
18,807625.9,9157444.473
19,807633.936,9157447.361
20,807652.222,9157434.733
21,807656.662,9157436.483
22,807655.441,9157460.535
23,807682.604,9157469.798
24,807686.93,9157464.211
25,807711.438,9157458.351
26,807727.703,9157482.609
