,,Block Model
Blast,Grade Block,Name,Grade block name,material,lito,alte,orezonet,au,ag,as,volume,tonnes,onzas,aucn,ptaucn,s
S212836124,A,,A,D2,STSD,AR,OXI,0.008,0.812,330.947,4687,10794,3,0.005,62.751,0.047
S212836124,B,,B,D1,SD,SI2,OXI,0.020,0.756,116.272,9864,24108,15,0.007,33.274,0.074
S212836124,C,,C,D1,SD,SI2,OXI,0.064,1.063,151.125,2077,5077,10,0.007,11.704,0.098
S212836124,D,,D,D1,SDST,SI2,OXI,0.083,1.348,334.300,1994,4747,13,0.025,30.644,0.085
S212836124,E,,E,D2,STSD,AR,OXI,0.015,0.567,194.478,63688,146674,70,0.008,51.232,0.069
S212836124,F,,F,M1,SD,SI2,OXI,0.106,1.006,376.307,752,1838,6,0.122,114.875,0.086
S212836124,G,,G,D1,SD,SI2,OXI,0.023,1.694,625.847,8586,20984,16,0.006,24.783,0.070
