1,807727.728,9157318.25
2,807716.327,9157324.829
3,807719.958,9157339.673
4,807713.097,9157351.741
5,807686.577,9157360.517
6,807672.204,9157350.29
7,807648.254,9157364.112
8,807711.438,9157458.351
9,807720.697,9157455.054
10,807738.352,9157460.923
11,807749.654,9157449.539
12,807710.543,9157435.31
13,807729.895,9157396.199
14,807730.804,9157358.503
15,807740.335,9157338.266
16,807782.344,9157404.967
17,807747.989,9157409.655
18,807798.492,9157430.605
19,807727.703,9157482.609
20,807775.879,9157520.659
