PTO,ESTE,NORTE
1,808120.619,9157274.7
2,808134.467,9157268.993
3,808141.29,9157268.419
4,808152.944,9157267.418
5,808152.272,9157254.873
6,808111.518,9157246.938
7,808098.781,9157261.023
8,808083.836,9157251.5
9,808087.154,9157215.078
10,808104.602,9157202.293
11,808110.397,9157187.016
12,808094.83,9157186.511
