,,Block Model
Blast,Grade Block,Name,Grade block name,material,lito,alte,orezonet,au,ag,as,volume,tonnes,onzas,aucn,ptaucn,s
S212764246,A,,A,D4,STSD,AR,OXI,0.072,2.716,1346.747,2246,5172,12,0.721,998.249,0.686
S212764246,B,,B,M1,SD,SI2,OXI,0.232,2.361,-999.000,11797,28833,215,0.000,0.000,-999.000
S212764246,C,,C,M1,SD,SI2,OXI,1.388,55.263,798.984,15947,38973,1739,0.361,26.029,0.177
S212764246,D,,D,D2,STSD,AR,OXI,0.031,0.663,-999.000,7428,17106,17,0.000,0.000,-999.000
S212764246,E,,E,D4,STSD,AR,OXI,0.061,0.863,587.202,6155,14174,28,0.201,328.715,0.225
S212764246,F,,F,M1,SD,SI2,OXI,0.621,9.257,529.495,23445,57299,1144,0.156,25.118,0.078
