,,Block Model
Blast,Grade Block,Name,Grade block name,material,lito,alte,orezonet,au,ag,as,volume,tonnes,onzas,aucn,ptaucn,s
S212828240,A,,A,M7,Q,AR,OXI,0.355,4.115,685.035,17876,30746,351,0.340,95.769,0.012
S212828240,B,,B,M5,STSD,AR,OXI,0.346,3.977,613.680,11242,25891,288,0.197,56.956,-999.000
S212828240,C,,C,D2,Q,AR,OXI,0.237,3.768,652.940,9566,16454,125,0.297,125.481,-999.000
S212828240,D,,D,M1,SD,SI2,OXI,0.324,4.683,-999.000,11966,29244,305,0.000,0.000,-999.000
S212828240,E,,E,D2,ST,AR,OXI,0.186,0.801,-999.000,7270,16278,97,0.194,104.748,-999.000
S212828240,F,,F,M2,SDST,SI2,OXI,0.203,2.532,-999.000,10077,23984,157,0.413,203.376,-999.000
