PTO,ESTE,NORTE
1,807858.935,9157461.54
2,807854.753,9157475.848
3,807828.973,9157509.585
4,807800.007,9157486.373
5,807789.62,9157461.632
6,807736.383,9157493.429
7,807765.647,9157502.374
8,807786.826,9157517.541
9,807812.847,9157530.679
10,807773.204,9157576.969
11,807758.99,9157541.773
12,807735.721,9157527.422
13,807666.733,9157543.013
