,,Block Model
Blast,Grade Block,Name,Grade block name,material,lito,alte,orezonet,au,ag,as,volume,tonnes,onzas,aucn,ptaucn,s
S212852118,A,,A,M5,STSD,AR,OXI,0.328,1.801,693.670,506,1166,12,0.427,130.245,0.248
S212852118,B,,B,D4,FPD,AR,OXI,0.113,1.400,1575.869,8283,16898,61,0.103,91.264,0.996
S212852118,C,,C,M5,STSD,AR,OXI,0.324,1.852,1050.078,3076,7084,74,0.327,100.886,0.363
S212852118,D,,D,M5,STSD,AR,OXI,1.344,5.162,1152.579,11232,25867,1118,1.372,102.093,0.279
S212852118,E,,E,D4,STSD,AR,OXI,0.158,0.908,771.108,2901,6682,34,0.157,99.421,0.635
