,,Block Model
Blast,Grade Block,Name,Grade block name,material,lito,alte,orezonet,au,ag,as,volume,tonnes,onzas,aucn,ptaucn,s
S212916104,A,,A,D2,ST,AR,OXI,0.104,1.027,552.528,5839,13073,44,0.092,88.209,0.066
S212916104,B,,B,M1,SD,SI2,OXI,0.591,10.375,1240.050,6990,17083,325,0.634,107.318,0.393
S212916104,C,,C,M7,ST,AR,OXI,0.846,33.810,1639.474,3497,7831,213,1.030,121.745,0.639
S212916104,D,,D,D2,Q,AR,OXI,0.073,1.682,432.360,16106,27703,65,0.048,65.181,0.067
