nombre,x,y,z
ruta3,807903.7181,9157269.794,2822.0417
ruta3,807906.795,9157338.276,2828.9933
ruta3,807898.6934,9157367.264,2832.3495
ruta3,807872.5593,9157388.418,2836.1975
ruta3,807853.22,9157368.57,2836.0666
ruta3,807849.2999,9157335.142,2835.9167
ruta4,809205.3747,9156373.297,2684.7671
ruta4,809194.9028,9156346.213,2687.903
ruta4,809153.6313,9156371.45,2692.8753
ruta4,809129.6076,9156396.688,2696.8072
ruta4,809105.5838,9156449.625,2703.9747
ruta4,809087.1041,9156497.023,2709.4517
ruta4,809069.8563,9156496.407,2710.5487
ruta4,809063.6963,9156437.93,2716.5678
ruta4,809069.6439,9156401.748,2720.2272
ruta4,809072.7854,9156367.94,2723.2783
ruta4,809062.8775,9156340.894,2726.0323
ruta4,809035.3055,9156312.536,2729.2908
ruta4,809018.8727,9156287.18,2732.6146
ruta4,809001.9393,9156250.599,2737.3748
ruta4,808995.4145,9156215.584,2740.651
ruta4,808993.722,9156166.239,2745.9837
ruta4,808998.3135,9156132.914,2749.5206
ruta4,808983.814,9156125.911,2750.829
ruta4,808966.6563,9156139.434,2752.4566
ruta4,808941.2821,9156190.388,2758.1348
ruta4,808918.7654,9156256.47,2765.4331
ruta4,808904.9909,9156316.841,2772.8383
ruta4,808875.2347,9156393.828,2782.1159
ruta4,808850.1022,9156465.79,2790.5682
ruta4,808835.4743,9156520.306,2796.7927
ruta4,808831.3362,9156558.495,2801.5207
ruta4,808829.8758,9156594.494,2805.6217
ruta4,808800.179,9156599.116,2808.349
ruta4,808787.0211,9156622.584,2810.5861
ruta4,808756.1072,9156658.584,2815.7403
ruta4,808702.0195,9156692.979,2823.3164
ruta4,808655.2835,9156715.113,2828.6574
ruta4,808607.8174,9156713.411,2833.6123
ruta4,808550.4773,9156710.484,2840.0893
ruta4,808493.031,9156702.457,2845.6962
ruta4,808457.4922,9156687.62,2848.8043
ruta4,808430.2246,9156667.211,2851.5563
ruta4,808402.9217,9156629.404,2852.2086
ruta4,808374.0586,9156597.444,2854.4834
ruta4,808329.984,9156575.617,2859.1596
ruta4,808230.9135,9156555.35,2861.9093
ruta4,808204.7807,9156569.381,2863.151
ruta4,808193.8595,9156597.833,2864.4635
ruta4,808158.3658,9156636.42,2866.7482
ruta4,808062.6492,9156694.577,2871.457
ruta4,807937.4459,9156766.683,2876.1001
ruta4,807840.593,9156837.864,2878.6127
ruta4,807819.9208,9156868.265,2880.5111
ruta4,807796.9083,9156911.139,2883.4714
ruta4,807786.7315,9156967.104,2881.2871
ruta4,807782.051,9157057.529,2875.0062
ruta4,807785.5572,9157126.728,2869.5211
ruta4,807798.0385,9157184.803,2864.0047
ruta4,807780.8767,9157231.184,2860.5495
ruta4,807741.0925,9157260.416,2859.9526
ruta4,807670.7921,9157309.744,2855.249
ruta4,807636.8585,9157365.869,2849.5023
ruta4,807601.3647,9157408.353,2843.2833
ruta4,807591.6137,9157430.959,2841.0923
