nombre,x,y,z,area,volumen,altura
227,809879.73,9157932.049,2645,34274,205644,6
227,809879.91,9157932.477,2645,34274,205644,6
227,809880.346,9157933.481,2645,34274,205644,6
227,809880.464,9157933.883,2645,34274,205644,6
227,809881.009,9157935.696,2645,34274,205644,6
227,809881.226,9157936.523,2645,34274,205644,6
227,809881.617,9157938.458,2645,34274,205644,6
227,809881.726,9157938.936,2645,34274,205644,6
227,809881.972,9157939.835,2645,34274,205644,6
227,809882.024,9157940.184,2645,34274,205644,6
227,809882.14,9157941.458,2645,34274,205644,6
227,809882.142,9157941.758,2645,34274,205644,6
227,809882.235,9157943.326,2645,34274,205644,6
227,809882.27,9157944.042,2645,34274,205644,6
227,809882.301,9157944.985,2645,34274,205644,6
227,809882.361,9157945.798,2645,34274,205644,6
227,809882.389,9157946.346,2645,34274,205644,6
227,809882.499,9157947.141,2645,34274,205644,6
227,809882.694,9157948.812,2645,34274,205644,6
227,809882.779,9157949.579,2645,34274,205644,6
227,809883.25,9157952.914,2645,34274,205644,6
227,809883.314,9157953.32,2645,34274,205644,6
227,809883.359,9157953.615,2645,34274,205644,6
227,809883.731,9157955.715,2645,34274,205644,6
227,809883.815,9157956.19,2645,34274,205644,6
227,809883.82,9157956.222,2645,34274,205644,6
227,809883.839,9157956.356,2645,34274,205644,6
227,809884.285,9157959.465,2645,34274,205644,6
227,809884.465,9157961.524,2645,34274,205644,6
227,809884.737,9157963.839,2645,34274,205644,6
227,809885.084,9157966.172,2645,34274,205644,6
227,809886.476,9157965.451,2645,34274,205644,6
227,809887.769,9157964.621,2645,34274,205644,6
227,809890.297,9157963.53,2645,34274,205644,6
227,809890.498,9157963.434,2645,34274,205644,6
227,809890.569,9157963.406,2645,34274,205644,6
227,809893.893,9157962.154,2645,34274,205644,6
227,809894.452,9157962.046,2645,34274,205644,6
227,809895.32,9157963.404,2645,34274,205644,6
227,809896.036,9157964.238,2645,34274,205644,6
227,809897.136,9157968.167,2645,34274,205644,6
227,809898.518,9157971,2645,34274,205644,6
227,809899,9157972.033,2645,34274,205644,6
227,809899.265,9157972.461,2645,34274,205644,6
227,809901.727,9157976.227,2645,34274,205644,6
227,809902.206,9157976.716,2645,34274,205644,6
227,809902.59,9157977.108,2645,34274,205644,6
227,809907.617,9157982.132,2645,34274,205644,6
227,809908.446,9157983.009,2645,34274,205644,6
227,809910.184,9157985.161,2645,34274,205644,6
227,809910.664,9157986.128,2645,34274,205644,6
227,809912.338,9157989.094,2645,34274,205644,6
227,809912.438,9157989.338,2645,34274,205644,6
227,809914.207,9157993.899,2645,34274,205644,6
227,809914.39,9157994.45,2645,34274,205644,6
227,809915.083,9157996.161,2645,34274,205644,6
227,809915.714,9157997.939,2645,34274,205644,6
227,809916.362,9157999.582,2645,34274,205644,6
227,809917.14,9158001.801,2645,34274,205644,6
227,809917.49,9158002.788,2645,34274,205644,6
227,809917.641,9158003.145,2645,34274,205644,6
227,809918.179,9158003.839,2645,34274,205644,6
227,809919.782,9158005.952,2645,34274,205644,6
227,809920.523,9158007.195,2645,34274,205644,6
227,809921.593,9158009.115,2645,34274,205644,6
227,809922.267,9158010.026,2645,34274,205644,6
227,809923.595,9158011.698,2645,34274,205644,6
227,809924.561,9158013.031,2645,34274,205644,6
227,809925.663,9158014.183,2645,34274,205644,6
227,809926.859,9158015.8,2645,34274,205644,6
227,809927.958,9158016.699,2645,34274,205644,6
227,809929.502,9158018.198,2645,34274,205644,6
227,809931.796,9158019.533,2645,34274,205644,6
227,809932.465,9158019.997,2645,34274,205644,6
227,809935.325,9158021.578,2645,34274,205644,6
227,809935.61,9158021.771,2645,34274,205644,6
227,809937.642,9158022.763,2645,34274,205644,6
227,809938.88,9158023.529,2645,34274,205644,6
227,809939.702,9158023.856,2645,34274,205644,6
227,809942.825,9158025.467,2645,34274,205644,6
227,809944.388,9158026.135,2645,34274,205644,6
227,809947.755,9158027.552,2645,34274,205644,6
227,809948.467,9158027.865,2645,34274,205644,6
227,809952.199,9158028.917,2645,34274,205644,6
227,809952.156,9158030.583,2645,34274,205644,6
227,809952.104,9158031.182,2645,34274,205644,6
227,809951.378,9158033.047,2645,34274,205644,6
227,809951.1,9158033.879,2645,34274,205644,6
227,809950.553,9158035.769,2645,34274,205644,6
227,809950.21,9158036.726,2645,34274,205644,6
227,809949.521,9158038.03,2645,34274,205644,6
227,809948.975,9158039.359,2645,34274,205644,6
227,809951.913,9158039.995,2645,34274,205644,6
227,809952.104,9158040.044,2645,34274,205644,6
227,809952.967,9158040.262,2645,34274,205644,6
227,809957.835,9158041.234,2645,34274,205644,6
227,809964.428,9158043.087,2645,34274,205644,6
227,809964.626,9158043.134,2645,34274,205644,6
227,809964.785,9158043.169,2645,34274,205644,6
227,809969.467,9158043.814,2645,34274,205644,6
227,809972.11,9158044.443,2645,34274,205644,6
227,809974.747,9158045.33,2645,34274,205644,6
227,809977.898,9158046.976,2645,34274,205644,6
227,809979.81,9158047.562,2645,34274,205644,6
227,809986.627,9158048.952,2645,34274,205644,6
227,809986.709,9158048.975,2645,34274,205644,6
227,809986.746,9158048.975,2645,34274,205644,6
227,809986.837,9158048.971,2645,34274,205644,6
227,809990.522,9158048.897,2645,34274,205644,6
227,809995.475,9158049.008,2645,34274,205644,6
227,809997.789,9158049.238,2645,34274,205644,6
227,809999.49,9158049.483,2645,34274,205644,6
227,810004.927,9158050.073,2645,34274,205644,6
227,810010.947,9158050.75,2645,34274,205644,6
227,810013.444,9158051.059,2645,34274,205644,6
227,810015.552,9158051.247,2645,34274,205644,6
227,810021.186,9158052.128,2645,34274,205644,6
227,810022.897,9158052.527,2645,34274,205644,6
227,810024.614,9158052.848,2645,34274,205644,6
227,810031.302,9158055.504,2645,34274,205644,6
227,810031.786,9158055.698,2645,34274,205644,6
227,810033.502,9158056.641,2645,34274,205644,6
227,810035.899,9158057.949,2645,34274,205644,6
227,810036.01,9158058.003,2645,34274,205644,6
227,810038.852,9158059.565,2645,34274,205644,6
227,810039.504,9158059.963,2645,34274,205644,6
227,810039.825,9158060.159,2645,34274,205644,6
