,,Block Model
Blast,Grade Block,Name,Grade block name,material,lito,alte,orezonet,au,ag,as,volume,tonnes,onzas,aucn,ptaucn,s
S212852130,A,,A,M5,STSD,AR,OXI,0.392,1.724,687.097,11324,26080,328,0.344,87.835,0.151
S212852130,B,,B,M8,SDST,SI1,OXI,0.349,3.113,760.374,8373,19928,223,0.298,85.460,0.167
S212852130,C,,C,M5,STSD,AR,OXI,0.309,2.379,680.572,22609,52069,517,0.268,86.863,0.199
S212852130,D,,D,D4,STSD,AR,OXI,0.135,2.081,619.940,2852,6568,28,0.125,92.655,0.222
