,,Block Model
Blast,Grade Block,Name,Grade block name,material,lito,alte,orezonet,au,ag,as,volume,tonnes,onzas,aucn,ptaucn,s
S212820121,A,,A,M3,ST,SI2,OXI,0.459,4.677,699.407,4568,10229,151,0.431,93.855,1.165
S212820121,B,,B,D4,STSD,AR,OXI,0.027,1.569,179.458,30907,71179,62,0.008,29.234,0.490
S212820121,C,,C,M1,SD,SI2,OXI,0.165,4.340,776.325,7564,18486,98,0.132,80.146,0.127
