nombre,x,y,z,area,volumen,altura
232,809851.852,9157700.297,2645,12502,75012,6
232,809849.831,9157700.387,2645,12502,75012,6
232,809847.818,9157701.021,2645,12502,75012,6
232,809845.755,9157700.997,2645,12502,75012,6
232,809843.714,9157701.177,2645,12502,75012,6
232,809841.688,9157700.943,2645,12502,75012,6
232,809839.593,9157700.346,2645,12502,75012,6
232,809837.408,9157700.531,2645,12502,75012,6
232,809835.229,9157700.907,2645,12502,75012,6
232,809833.139,9157701.306,2645,12502,75012,6
232,809831.436,9157702.422,2645,12502,75012,6
232,809827.716,9157702.739,2645,12502,75012,6
232,809825.73,9157702.441,2645,12502,75012,6
232,809823.508,9157702.715,2645,12502,75012,6
232,809821.418,9157703.083,2645,12502,75012,6
232,809819.451,9157704.128,2645,12502,75012,6
232,809817.478,9157704.6,2645,12502,75012,6
232,809815.735,9157705.887,2645,12502,75012,6
232,809813.774,9157706.697,2645,12502,75012,6
232,809812.096,9157707.82,2645,12502,75012,6
232,809809.888,9157707.872,2645,12502,75012,6
232,809807.909,9157707.291,2645,12502,75012,6
232,809806.118,9157706.233,2645,12502,75012,6
232,809802.181,9157703.237,2645,12502,75012,6
232,809793.903,9157700.939,2645,12502,75012,6
232,809792.091,9157700.073,2645,12502,75012,6
232,809790.316,9157699.214,2645,12502,75012,6
232,809788.272,9157698.318,2645,12502,75012,6
232,809786.417,9157697.329,2645,12502,75012,6
232,809784.525,9157696.304,2645,12502,75012,6
232,809782.627,9157695.452,2645,12502,75012,6
232,809780.512,9157694.535,2645,12502,75012,6
232,809778.622,9157693.392,2645,12502,75012,6
232,809776.802,9157692.215,2645,12502,75012,6
232,809775.081,9157691.08,2645,12502,75012,6
232,809773.419,9157689.958,2645,12502,75012,6
232,809771.63,9157688.777,2645,12502,75012,6
232,809769.766,9157687.284,2645,12502,75012,6
232,809768.084,9157685.7,2645,12502,75012,6
232,809766.634,9157683.872,2645,12502,75012,6
232,809765.591,9157681.979,2645,12502,75012,6
232,809764.321,9157680.049,2645,12502,75012,6
232,809763.334,9157677.485,2645,12502,75012,6
232,809763.398,9157674.947,2645,12502,75012,6
232,809763.777,9157672.58,2645,12502,75012,6
232,809764.318,9157670.41,2645,12502,75012,6
232,809764.721,9157668.496,2645,12502,75012,6
232,809764.899,9157666.567,2645,12502,75012,6
232,809764.808,9157664.573,2645,12502,75012,6
232,809764.663,9157662.333,2645,12502,75012,6
232,809766.664,9157662.267,2645,12502,75012,6
232,809773.9353,9157662.025,2645,12502,75012,6
232,809782.0012,9157663.179,2645,12502,75012,6
232,809789.5125,9157663.468,2645,12502,75012,6
232,809798.1892,9157663.032,2645,12502,75012,6
232,809807.2877,9157661.638,2645,12502,75012,6
232,809818.1592,9157660.71,2645,12502,75012,6
232,809828.9565,9157658.084,2645,12502,75012,6
232,809837.5693,9157653.628,2645,12502,75012,6
232,809845.2563,9157649.13,2645,12502,75012,6
232,809853.0323,9157644.722,2645,12502,75012,6
232,809857.9983,9157640.774,2645,12502,75012,6
232,809862.1151,9157637.146,2645,12502,75012,6
232,809865.4216,9157633.643,2645,12502,75012,6
232,809867.4809,9157628.912,2645,12502,75012,6
232,809868.2642,9157623.961,2645,12502,75012,6
232,809867.9446,9157618.841,2645,12502,75012,6
232,809866.2598,9157612.335,2645,12502,75012,6
