nombre,x,y,z
DME-2710,809061.174,9156540.75,2710
DME-2710,809063.548,9156521.292,2710
DME-2710,809073.368,9156506.901,2710
DME-2710,809080.29,9156496.25,2710
DME-2710,809078.382,9156488.775,2710
DME-2710,809087.986,9156472.733,2710
DME-2710,809083.953,9156453.781,2710
DME-2710,809085.203,9156439.845,2710
DME-2710,809091.253,9156415.537,2710
DME-2710,809096.011,9156404.835,2710
DME-2710,809106.267,9156398.448,2710
DME-2710,809115.053,9156397.293,2710
DME-2710,809126.603,9156377.3,2710
DME-2710,809141.36,9156367.635,2710
DME-2710,809125.342,9156360.672,2710
DME-2710,809105.082,9156354.266,2710
DME-2710,809099.231,9156335.553,2710
DME-2710,809091.649,9156317.74,2710
DME-2710,809080.827,9156315.132,2710
DME-2710,809075.663,9156282.894,2710
DME-2710,809073.918,9156246.175,2710
DME-2710,809075.164,9156220.483,2710
DME-2710,809079.87,9156190.642,2710
DME-2710,809093.323,9156166.368,2710
DME-2710,809158.823,9156224.544,2710
DME-2710,809161.6,9156227.526,2710
DME-2710,809161.136,9156277.632,2710
DME-2710,809146.685,9156277.982,2710
DME-2710,809160.518,9156348.661,2710
DME-2710,809170.436,9156376.747,2710
DME-2710,809176.428,9156405.066,2710
DME-2710,809187.933,9156449.834,2710
DME-2710,809218.944,9156548.34,2710
DME-2710,809235.511,9156583.124,2710
DME-2720,809219.271,9156603.553,2720
DME-2720,809213.835,9156595.557,2720
DME-2720,809195.728,9156557.541,2720
DME-2720,809163.967,9156456.68,2720
DME-2720,809145.128,9156377.896,2720
DME-2720,809131.044,9156381.152,2720
DME-2720,809119.222,9156276.382,2720
DME-2720,809122.067,9156256.893,2720
DME-2720,809121.251,9156240.131,2720
DME-2720,809114.167,9156222.628,2720
DME-2720,809104.671,9156208.836,2720
DME-2720,809089.17,9156194.629,2720
DME-2720,809064.525,9156172.04,2720
DME-2720,809050.901,9156205.411,2720
DME-2720,809048.121,9156242.481,2720
DME-2720,809052.25,9156287.468,2720
DME-2720,809054.476,9156306.541,2720
DME-2720,809083.785,9156346.143,2720
DME-2720,809091.95,9156354.233,2720
DME-2720,809095.499,9156367.014,2720
DME-2720,809108.66,9156380.217,2720
DME-2720,809088.548,9156386.628,2720
DME-2720,809075.017,9156419.349,2720
DME-2720,809070.774,9156405.981,2720
DME-2720,809058.088,9156405.628,2720
DME-2720,809044.516,9156412.529,2720
DME-2720,809054.036,9156449.373,2720
DME-2720,809051.212,9156474.513,2720
DME-2720,809056.139,9156486.071,2720
DME-2720,809059.521,9156502.245,2720
DME-2720,809055.833,9156513.93,2720
DME-2720,809045.475,9156510.218,2720
DME-2720,809038.239,9156550.871,2720
DME-2720,809043.948,9156577.591,2720
DME-2720,809054.865,9156608.707,2720
DME-2720,809068.62,9156633.34,2720
DME-2720,809079.207,9156641.092,2720
DME-2720,809091.943,9156658.058,2720
DME-2720,809110.846,9156676.047,2720
DME-2720,809137.527,9156691.439,2720
DME-2720,809159.269,9156702.08,2720
DME-2720,809171.349,9156704.879,2720
DME-2720,809178.568,9156694.143,2720
DME-2720,809188.176,9156692.205,2720
DME-2720,809204.193,9156692.124,2720
DME-2720,809219.903,9156687.359,2720
DME-2720,809237.771,9156677.922,2720
DME-2720,809251.185,9156672.108,2720
DME-2720,809272.174,9156665.299,2720
DME-2720,809276.631,9156664.038,2720
DME-2720,809219.271,9156603.553,2720
