,,Block Model
Blast,Grade Block,Name,Grade block name,material,lito,alte,orezonet,au,ag,as,volume,tonnes,onzas,aucn,ptaucn,s
S212852123,A,,A,M7,ST,AR,OXI,0.300,1.428,889.101,7510,16814,162,0.479,159.578,0.199
S212852123,B,,B,D4,FPD,AR,OXI,0.086,0.787,458.211,19991,40782,113,0.076,87.815,0.561
S212852123,C,,C,M7,ST,AR,OXI,1.545,17.143,619.875,5244,11742,583,0.254,16.454,0.650
S212852123,D,,D,M9,ST,SI1,OXI,0.356,4.079,649.284,17805,39864,457,0.225,63.061,0.548
