,,Block Model
Blast,Grade Block,Name,Grade block name,material,lito,alte,orezonet,au,ag,as,volume,tonnes,onzas,aucn,ptaucn,s
S212780229,A,,A,M1,SD,SI2,OXI,0.150,1.201,-999.000,3023,7389,36,0.000,0.000,-999.000
S212780229,B,,B,D2,ST,AR,OXI,0.027,0.602,-999.000,1668,3736,3,0.000,0.000,-999.000
S212780229,C,,C,M1,SD,SI1,OXI,0.214,1.612,-999.000,4988,12190,84,0.235,109.541,-999.000
S212780229,D,,D,D2,STSD,AR,OXI,0.033,0.442,-999.000,3658,8425,9,0.280,851.190,-999.000
